City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
298,Ouesso,1.6136,16.0517,76.86,44,35,1.34,CG,2022-01-09 23:20:35
299,Saint Anthony,45.0205,-93.218,4.93,59,0,3.0,US,2022-01-09 23:20:36
300,Pocatello,42.8713,-112.4455,31.91,62,0,10.0,US,2022-01-09 23:20:36
301,Porbandar,21.6422,69.6093,61.9,51,0,9.98,IN,2022-01-09 23:18:27
302,Puqi,29.7167,113.8833,44.62,78,100,3.04,CN,2022-01-09 23:20:37
303,Elko,41.0002,-115.5012,37.42,86,6,3.56,US,2022-01-09 23:20:37
304,Kavieng,-2.5744,150.7967,82.99,71,100,6.91,PG,2022-01-09 23:20:37
305,Namatanai,-3.6667,152.4333,82.9,71,88,4.72,PG,2022-01-09 23:20:37
306,Noyabrsk,63.1994,75.4507,-4.92,96,89,12.86,RU,2022-01-09 23:20:38
307,Yichang,30.7144,111.2847,45.34,84,100,1.32,CN,2022-01-09 23:20:38
308,Portland,45.5234,-122.6762,54.37,60,0,1.99,US,2022-01-09 23:20:18
309,Khatanga,71.9667,102.5,-12.03,98,49,4.85,RU,2022-01-09 23:20:39
310,Pochutla,15.7432,-96.4661,84.02,55,30,5.23,MX,2022-01-09 23:20:39
311,Aykhal,66.0,111.5,0.41,95,100,21.56,RU,2022-01-09 23:20:39
312,Tautira,-17.7333,-149.15,82.42,80,99,25.79,PF,2022-01-09 23:20:40
313,Najran,17.4924,44.1277,54.25,33,0,1.14,SA,2022-01-09 23:20:40
314,Sironko,1.2313,34.2477,69.17,46,55,4.61,UG,2022-01-09 23:20:40
315,Aitape,-3.1374,142.3475,80.28,76,46,6.29,PG,2022-01-09 23:20:41
316,Douentza,14.9951,-2.9517,65.73,13,21,5.97,ML,2022-01-09 23:20:41
317,Kirkland Lake,48.1446,-80.0377,4.03,71,100,12.77,CA,2022-01-09 23:20:41
318,Comodoro Rivadavia,-45.8667,-67.5,82.26,21,0,23.02,AR,2022-01-09 23:20:41
319,Castro,-24.7911,-50.0119,60.22,84,100,5.44,BR,2022-01-09 23:20:42
320,Ancud,-41.8697,-73.8203,68.43,85,57,7.27,CL,2022-01-09 23:16:38
321,Pendra,22.7667,81.95,54.52,91,9,1.63,IN,2022-01-09 23:20:42
322,Puerto Madryn,-42.7692,-65.0385,71.56,50,21,18.48,AR,2022-01-09 23:20:42
323,Bandar,2.05,99.75,71.06,98,80,1.92,ID,2022-01-09 23:20:43
324,Balykshi,47.0667,51.8667,24.8,93,100,17.9,KZ,2022-01-09 23:21:43
325,Amapa,1.0,-52.0,74.23,86,100,1.07,BR,2022-01-09 23:21:43
326,Longyearbyen,78.2186,15.6401,22.84,93,75,13.8,SJ,2022-01-09 23:21:44
327,Quatre Cocos,-20.2078,57.7625,76.08,80,100,8.05,MU,2022-01-09 23:21:44
328,Kapit,2.0167,112.9333,72.99,100,79,1.21,MY,2022-01-09 23:21:44
329,Rio Grande,-32.035,-52.0986,71.94,75,0,17.94,BR,2022-01-09 23:21:45
330,Northport,33.229,-87.5772,62.37,97,100,0.0,US,2022-01-09 23:21:45
331,Maltahohe,-24.8333,16.9833,68.86,53,17,4.76,NA,2022-01-09 23:21:45
332,Port Hardy,50.6996,-127.4199,46.4,76,75,25.32,CA,2022-01-09 23:21:46
333,Ryazanovskiy,55.55,39.4333,21.67,96,100,5.82,RU,2022-01-09 23:21:46
334,Maarianhamina,60.0973,19.9348,28.26,93,100,6.91,AX,2022-01-09 23:21:46
335,Banda Aceh,5.5577,95.3222,77.95,80,89,4.18,ID,2022-01-09 23:21:47
336,Ust-Nera,64.5667,143.2,-24.41,99,74,2.84,RU,2022-01-09 23:21:47
337,Tsogni,-2.7942,10.0988,75.9,95,88,4.38,GA,2022-01-09 23:21:47
338,Kopychyntsi,49.1044,25.9103,29.55,89,81,5.35,UA,2022-01-09 23:21:48
339,Lorengau,-2.0226,147.2712,82.36,76,81,8.37,PG,2022-01-09 23:21:48
340,Sistranda,63.7256,8.834,31.96,65,0,9.4,NO,2022-01-09 23:21:17
341,Lazaro Cardenas,17.9583,-102.2,82.29,55,76,8.08,MX,2022-01-09 23:21:48
342,Avera,33.194,-82.5271,69.67,79,15,7.83,US,2022-01-09 23:21:49
343,Sitka,57.0531,-135.33,44.49,76,100,20.71,US,2022-01-09 23:21:49
344,Kavaratti,10.5669,72.642,79.65,67,6,7.09,IN,2022-01-09 23:21:49
345,Troitsko-Pechorsk,62.7084,56.1964,9.97,94,100,7.49,RU,2022-01-09 23:21:50
346,Plouzane,48.3833,-4.6167,53.92,100,100,16.11,FR,2022-01-09 23:21:50
347,Hailey,43.5196,-114.3153,26.46,54,0,6.91,US,2022-01-09 23:21:50
348,Lolodorf,3.2333,10.7333,72.41,99,93,1.5,CM,2022-01-09 23:21:51
349,Vryburg,-26.9566,24.7284,74.88,46,97,8.41,ZA,2022-01-09 23:21:51
350,Kargasok,59.0556,80.8572,-1.66,93,91,10.85,RU,2022-01-09 23:21:51
351,Oum Hadjer,13.2954,19.6966,72.68,19,0,11.54,TD,2022-01-09 23:21:52
352,Takaka,-40.85,172.8,70.59,67,100,3.11,NZ,2022-01-09 23:21:52
353,Yeovil,50.9416,-2.6321,46.04,93,75,2.3,GB,2022-01-09 23:21:52
354,Anadyr,64.75,177.4833,-14.3,70,5,6.71,RU,2022-01-09 23:21:53
355,Gigmoto,13.7796,124.39,77.99,85,91,3.8,PH,2022-01-09 23:21:53
356,Seinajoki,62.7945,22.8282,-5.46,64,0,2.3,FI,2022-01-09 23:21:53
357,Los Llanos De Aridane,28.6585,-17.9182,63.12,43,0,11.01,ES,2022-01-09 23:21:53
358,Yamada,39.4667,141.95,31.32,74,100,4.92,JP,2022-01-09 23:21:54
359,Oussouye,12.485,-16.5469,77.09,52,82,14.38,SN,2022-01-09 23:21:54
360,Koumac,-20.5667,164.2833,84.27,68,22,7.7,NC,2022-01-09 23:21:54
361,Viedma,-40.8135,-62.9967,76.64,51,32,16.44,AR,2022-01-09 23:21:55
362,Smolenskoye,52.3044,85.0781,7.12,90,28,9.93,RU,2022-01-09 23:21:55
363,Manaure,11.7751,-72.4445,80.73,62,24,20.07,CO,2022-01-09 23:21:55
364,Kologriv,58.8275,44.3178,20.01,94,100,7.94,RU,2022-01-09 23:21:56
365,Peniche,39.3558,-9.3811,57.61,93,96,6.58,PT,2022-01-09 23:21:56
366,Bonavista,48.6499,-53.1147,27.12,76,46,18.43,CA,2022-01-09 23:21:56
367,Shenjiamen,29.9576,122.298,45.27,74,46,8.19,CN,2022-01-09 23:22:58
368,Saint-Gabriel,46.3001,-73.3824,23.31,76,100,17.52,CA,2022-01-09 23:22:55
369,Vigrestad,58.5667,5.7,39.0,69,100,23.11,NO,2022-01-09 23:22:58
370,Lapeer,43.0514,-83.3188,22.35,63,75,17.27,US,2022-01-09 23:22:59
371,Bathsheba,13.2167,-59.5167,77.61,69,20,17.27,BB,2022-01-09 23:23:01
372,Tura,25.5198,90.2201,58.42,67,21,2.26,IN,2022-01-09 23:23:01
373,Swietochlowice,50.2964,18.9173,33.37,80,100,1.99,PL,2022-01-09 23:23:01
374,Atambua,-9.1061,124.8925,77.38,80,68,0.67,ID,2022-01-09 23:23:02
375,Bowen,-20.0167,148.2333,84.58,69,48,15.12,AU,2022-01-09 23:23:02
376,Olinda,-8.0089,-34.8553,82.13,74,40,10.36,BR,2022-01-09 23:23:02
377,Rio De Janeiro,-22.9028,-43.2075,70.02,90,100,9.22,BR,2022-01-09 23:21:21
378,Ercis,39.0287,43.3586,26.2,71,63,3.22,TR,2022-01-09 23:23:03
379,Maraa,-1.8333,-65.3667,74.68,95,81,0.87,BR,2022-01-09 23:23:03
380,Mareeba,-17.0,145.4333,75.43,94,96,4.52,AU,2022-01-09 23:23:03
381,Sibi,29.5448,67.8764,54.64,58,0,1.07,PK,2022-01-09 23:23:04
382,Te Anau,-45.4167,167.7167,68.18,66,83,3.33,NZ,2022-01-09 23:23:04
383,Angoche,-16.2325,39.9086,74.44,97,100,5.91,MZ,2022-01-09 23:23:04
384,Arlit,18.7369,7.3853,56.79,19,48,8.28,NE,2022-01-09 23:23:05
385,Yalova,40.655,29.2769,50.85,73,90,3.67,TR,2022-01-09 23:20:36
386,Sechura,-5.5569,-80.8222,77.99,61,82,17.87,PE,2022-01-09 23:23:05
387,Laguna,38.421,-121.4238,64.22,63,0,1.99,US,2022-01-09 23:23:05
388,Pevek,69.7008,170.3133,-15.81,100,87,3.44,RU,2022-01-09 23:23:06
389,Sri Aman,1.2376,111.4621,75.25,94,96,0.0,MY,2022-01-09 23:22:57
390,Witu,-2.3889,40.4382,77.16,91,40,3.31,KE,2022-01-09 23:23:06
391,Kluang,2.0251,103.3328,74.93,94,100,4.12,MY,2022-01-09 23:23:06
392,Wichian Buri,15.6578,101.106,70.03,61,2,2.95,TH,2022-01-09 23:23:07
393,Batemans Bay,-35.7167,150.1833,86.2,66,23,5.14,AU,2022-01-09 23:23:07
394,Lagoa,39.05,-27.9833,60.03,73,100,13.78,PT,2022-01-09 23:23:07
395,Palora,-1.7,-77.9333,78.78,76,99,1.74,EC,2022-01-09 23:23:08
396,North Myrtle Beach,33.816,-78.68,67.21,86,0,10.36,US,2022-01-09 23:21:38
397,Dutlwe,-23.9833,23.9,72.93,57,54,6.93,BW,2022-01-09 23:23:08
398,Filingue,14.3521,3.3168,69.66,16,6,10.6,NE,2022-01-09 23:22:06
399,Thinadhoo,0.5333,72.9333,81.77,75,98,8.81,MV,2022-01-09 23:23:09
400,Merauke,-8.4667,140.3333,79.41,85,100,10.07,ID,2022-01-09 23:23:09
401,Venice,27.0998,-82.4543,79.0,77,75,0.0,US,2022-01-09 23:21:24
402,Katerero,-1.4,31.7333,68.23,68,100,5.12,TZ,2022-01-09 23:23:09
403,Husavik,66.0449,-17.3389,42.71,85,100,28.86,IS,2022-01-09 23:23:10
404,Dunedin,-45.8742,170.5036,65.3,72,78,4.99,NZ,2022-01-09 23:23:10
405,Komsomolets,53.7453,62.0708,-0.96,92,9,6.49,KZ,2022-01-09 23:23:10
406,Tombouctou,20.0,-3.0,57.99,16,92,10.78,ML,2022-01-09 23:23:11
407,Sao Joao Da Barra,-21.6403,-41.0511,70.45,96,100,9.62,BR,2022-01-09 23:23:11
408,Shirone,37.7667,139.0167,37.38,93,100,1.59,JP,2022-01-09 23:23:11
409,Ulvik,60.5672,6.9187,25.36,85,92,6.64,NO,2022-01-09 23:23:12
410,Severobaykalsk,55.65,109.3167,-11.04,90,22,5.44,RU,2022-01-09 23:23:12
411,Kahului,20.8947,-156.47,85.26,64,0,10.36,US,2022-01-09 23:23:12
412,Sulphur,30.2366,-93.3774,74.01,90,100,0.0,US,2022-01-09 23:23:12
413,Canavieiras,-15.675,-38.9472,77.49,83,100,7.31,BR,2022-01-09 23:24:13
414,Makakilo City,21.3469,-158.0858,79.12,60,0,6.91,US,2022-01-09 23:24:13
415,Kadhan,24.481,68.9859,58.91,49,0,7.47,PK,2022-01-09 23:24:13
416,Pascagoula,30.3658,-88.5561,74.05,92,75,4.61,US,2022-01-09 23:23:38
